Order Date,Ship Mode,Segment,City,State,Region,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6/15/2014,Standard Class,Corporate,San Antonio,Texas,Central,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562
6/15/2014,Standard Class,Corporate,San Antonio,Texas,Central,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996
12/13/2016,Standard Class,Corporate,Torrance,California,West,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852
7/26/2015,First Class,Consumer,Mesa,Arizona,West,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
11/28/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122
11/28/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424
11/28/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596
4/3/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furnishings,Staple-based wall hangings,25.472,4,0.2,7.6416
12/28/2017,Standard Class,Consumer,Round Rock,Texas,Central,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
9/22/2015,Same Day,Consumer,Oceanside,California,West,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0.0,53.196
11/14/2017,Standard Class,Corporate,San Francisco,California,West,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
1/16/2014,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104,6,0.2,28.5984
10/3/2016,Standard Class,Consumer,New York City,New York,East,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232
11/11/2014,Second Class,Consumer,Louisville,Colorado,West,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49
5/21/2017,Standard Class,Corporate,Auburn,New York,East,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0.0,72.807
3/29/2015,Second Class,Home Office,Jacksonville,Florida,South,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785
10/28/2015,Standard Class,Consumer,Henderson,Kentucky,South,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,9.158
10/28/2015,Standard Class,Consumer,Henderson,Kentucky,South,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129
7/31/2015,Same Day,Consumer,New York City,New York,East,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752
11/24/2014,First Class,Consumer,San Diego,California,West,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0.0,27.3096
6/17/2017,Second Class,Consumer,Olympia,Washington,West,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0.0,46.575
12/21/2015,Second Class,Consumer,Seattle,Washington,West,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0.0,356.0414
7/6/2015,Standard Class,Corporate,New York City,New York,East,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7008
7/6/2015,Standard Class,Corporate,New York City,New York,East,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82,3,0.0,63.8862
4/27/2015,Standard Class,Consumer,Washington,District of Columbia,East,Chairs,Global Comet Stacking Arm Chair,1267.53,3,0.0,316.8825
7/11/2014,Standard Class,Corporate,Hackensack,New Jersey,East,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,0.0,213.735
7/11/2014,Standard Class,Corporate,Hackensack,New Jersey,East,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,9,0.0,52.1262
4/22/2016,Standard Class,Home Office,Jefferson City,Missouri,Central,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2,0.0,8.662
3/20/2016,Standard Class,Home Office,Saint Peters,Missouri,Central,Tables,Chromcraft Round Conference Tables,697.16,4,0.0,146.4036
9/6/2016,Second Class,Consumer,New York City,New York,East,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,0.2,90.294
10/12/2017,Standard Class,Home Office,Rockford,Illinois,Central,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186
3/8/2016,Standard Class,Consumer,Miami,Florida,South,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385
7/3/2015,First Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2,0.2,-29.4812
7/3/2015,First Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,9,0.2,56.5776
4/4/2015,Standard Class,Home Office,New York City,New York,East,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2,0.0,22.764
3/23/2015,Standard Class,Consumer,Houston,Texas,Central,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524
10/1/2016,First Class,Consumer,San Francisco,California,West,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178
11/29/2015,Standard Class,Corporate,Detroit,Michigan,Central,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0.0,121.7601
3/1/2016,Standard Class,Consumer,Yonkers,New York,East,Tables,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208
6/4/2017,Standard Class,Corporate,Monroe,North Carolina,South,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
6/25/2014,First Class,Corporate,Los Angeles,California,West,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196
6/14/2016,First Class,Home Office,San Francisco,California,West,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0.0,4.1031
11/19/2016,Standard Class,Consumer,Houston,Texas,Central,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566
12/18/2017,Second Class,Consumer,Encinitas,California,West,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1/20/2014,Standard Class,Consumer,Jonesboro,Arkansas,South,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,0.0,11.58
1/20/2014,Standard Class,Consumer,Jonesboro,Arkansas,South,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,0.0,224.2674
4/12/2016,Standard Class,Consumer,Springfield,Virginia,South,Tables,KI Adjustable-Height Table,343.92,4,0.0,75.6624
9/29/2014,Standard Class,Consumer,Los Angeles,California,West,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0.0,53.196
5/8/2015,Standard Class,Corporate,Cuyahoga Falls,Ohio,East,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528
12/20/2014,First Class,Home Office,Harrisonburg,Virginia,South,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0.0,493.7856
12/20/2014,First Class,Home Office,Harrisonburg,Virginia,South,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0.0,100.122
7/2/2016,Second Class,Corporate,Los Angeles,California,West,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,0.2,19.5184
12/8/2017,Second Class,Consumer,New York City,New York,East,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0.0,33.9388
12/1/2016,Standard Class,Consumer,Rockville,Maryland,East,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0.0,51.75
2/26/2017,Second Class,Home Office,Los Angeles,California,West,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
9/15/2015,Same Day,Corporate,Coral Springs,Florida,South,Furnishings,Ultra Door Push Plate,15.712,4,0.2,2.5532
9/15/2015,Same Day,Corporate,Coral Springs,Florida,South,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,1,0.2,-2.0988
4/8/2016,Standard Class,Consumer,Houston,Texas,Central,Chairs,Global Chrome Stack Chair,95.984,4,0.3,-4.1136
7/18/2016,Standard Class,Corporate,Denver,Colorado,West,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006
7/18/2016,Standard Class,Corporate,Denver,Colorado,West,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,0.2,10.6794
7/14/2016,Second Class,Corporate,New York City,New York,East,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4,0.2,21.7176
9/9/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Chairs,Global Low Back Tilter Chair,141.372,2,0.3,-48.4704
9/9/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024
12/4/2016,First Class,Consumer,New York City,New York,East,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0.0,20.4822
11/6/2017,Standard Class,Consumer,Los Angeles,California,West,Furnishings,Dax Clear Box Frame,8.73,1,0.0,2.9682
10/28/2016,Same Day,Consumer,Boynton Beach,Florida,South,Furnishings,24-Hour Round Wall Clock,47.952,3,0.2,13.7862
10/28/2016,Same Day,Consumer,Boynton Beach,Florida,South,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2,0.2,0.0
10/28/2016,Same Day,Consumer,Boynton Beach,Florida,South,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262
8/11/2014,Standard Class,Consumer,Seattle,Washington,West,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434
12/12/2014,Second Class,Consumer,Fresno,California,West,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586
12/12/2014,Second Class,Consumer,Fresno,California,West,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068
12/12/2014,Second Class,Consumer,Fresno,California,West,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988
12/18/2017,Standard Class,Consumer,New York City,New York,East,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702
3/10/2017,Standard Class,Home Office,Chester,Pennsylvania,East,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022
3/10/2017,Standard Class,Home Office,Chester,Pennsylvania,East,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164
10/1/2016,First Class,Consumer,La Porte,Indiana,Central,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0.0,10.881
12/24/2014,Standard Class,Corporate,Los Angeles,California,West,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267
9/23/2017,Standard Class,Corporate,Louisville,Colorado,West,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666
5/26/2016,Same Day,Consumer,Fort Worth,Texas,Central,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784
11/22/2016,Standard Class,Corporate,New York City,New York,East,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664
12/23/2016,Second Class,Consumer,Springfield,Virginia,South,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0.0,166.1004
12/23/2016,Second Class,Consumer,Springfield,Virginia,South,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0.0,83.0502
9/19/2015,Second Class,Home Office,Arlington,Virginia,South,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0.0,4.3372
7/3/2017,Standard Class,Consumer,Columbus,Georgia,South,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177
6/20/2016,First Class,Consumer,Pasadena,California,West,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784
9/24/2016,Standard Class,Consumer,Columbus,Ohio,East,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176
12/18/2016,Standard Class,Corporate,Los Angeles,California,West,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0.0,62.5056
6/14/2015,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072
5/23/2016,Standard Class,Consumer,San Francisco,California,West,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302
4/2/2017,Standard Class,Consumer,Los Angeles,California,West,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286
3/31/2017,Second Class,Consumer,New York City,New York,East,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0.0,8.0406
10/3/2014,Second Class,Consumer,Evanston,Illinois,Central,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.3,-70.1043
5/4/2017,Standard Class,Corporate,San Francisco,California,West,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839
4/26/2017,First Class,Consumer,Fort Worth,Texas,Central,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.6,-1.4413
9/26/2014,Second Class,Consumer,Los Angeles,California,West,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0.0
11/10/2017,First Class,Corporate,Tucson,Arizona,West,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096
7/8/2017,First Class,Home Office,Pico Rivera,California,West,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737
12/24/2015,Standard Class,Consumer,Colorado Springs,Colorado,West,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744
9/14/2015,Standard Class,Consumer,Provo,Utah,West,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0.0,118.6575
9/3/2016,Standard Class,Home Office,Aurora,Illinois,Central,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484
2/5/2016,Same Day,Home Office,Smyrna,Georgia,South,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0.0,7.1592
2/5/2016,Same Day,Home Office,Smyrna,Georgia,South,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0.0,52.7956
10/9/2017,Standard Class,Corporate,Aurora,Illinois,Central,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.617
10/9/2017,Standard Class,Corporate,Aurora,Illinois,Central,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.5,-42.6528
4/19/2016,Standard Class,Home Office,Columbus,Ohio,East,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,0.4,-58.1332
4/6/2014,First Class,Home Office,Philadelphia,Pennsylvania,East,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116
9/2/2016,Standard Class,Consumer,New York City,New York,East,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0.0,9.995
9/25/2016,Standard Class,Consumer,Phoenix,Arizona,West,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
7/9/2016,Standard Class,Corporate,New York City,New York,East,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344
7/9/2016,Standard Class,Corporate,New York City,New York,East,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0.0,14.8752
1/28/2017,Second Class,Home Office,Costa Mesa,California,West,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316
9/21/2015,First Class,Corporate,Houston,Texas,Central,Furnishings,Longer-Life Soft White Bulbs,4.928,4,0.6,-1.4784
12/19/2014,Second Class,Consumer,Florence,Alabama,South,Chairs,High-Back Leather Manager's Chair,1819.86,14,0.0,163.7874
10/15/2015,Same Day,Consumer,Amarillo,Texas,Central,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49
6/13/2017,First Class,Home Office,Chicago,Illinois,Central,Chairs,Global Super Steno Chair,470.302,7,0.3,-87.3418
6/12/2017,Standard Class,Home Office,Columbus,Georgia,South,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0.0,67.941
5/4/2014,Same Day,Consumer,Middletown,Connecticut,East,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856
3/11/2016,Standard Class,Consumer,Vineland,New Jersey,East,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722
8/26/2016,First Class,Corporate,Pasadena,Texas,Central,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6,0.3,-29.2776
8/8/2014,Standard Class,Consumer,Glendale,Arizona,West,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.0344
12/9/2017,Standard Class,Corporate,Detroit,Michigan,Central,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0.0,226.9644
12/1/2015,Same Day,Consumer,Houston,Texas,Central,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.6,-4.0128
11/3/2015,Standard Class,Home Office,Los Angeles,California,West,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614
11/24/2017,Standard Class,Corporate,New York City,New York,East,Chairs,Global Ergonomic Managers Chair,977.292,6,0.1,173.7408
10/30/2017,Standard Class,Corporate,Vancouver,Washington,West,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0.0,3.6632
11/24/2016,Standard Class,Home Office,Los Angeles,California,West,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814
8/1/2015,Standard Class,Home Office,Los Angeles,California,West,Tables,Hon 2111 Invitation Series Corner Table,1004.976,6,0.2,-175.8708
9/12/2017,First Class,Consumer,Los Angeles,California,West,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0.0,3.0096
12/11/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Chairs,"Leather Task Chair, Black",63.686,1,0.3,-9.098
12/10/2017,Second Class,Consumer,North Las Vegas,Nevada,West,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,1669.6,4,0.0,116.872
12/6/2015,Standard Class,Consumer,Tucson,Arizona,West,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6,0.2,48.9516
7/22/2016,Standard Class,Consumer,Allentown,Pennsylvania,East,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,0.2,3.3488
2/10/2017,Standard Class,Home Office,Laguna Niguel,California,West,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986
9/15/2017,Second Class,Consumer,Everett,Massachusetts,East,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0.0,203.5644
3/11/2014,Second Class,Consumer,Columbus,Ohio,East,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.288
12/31/2014,Second Class,Corporate,Watertown,New York,East,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686
3/16/2015,Second Class,Consumer,Seattle,Washington,West,Tables,KI Adjustable-Height Table,171.96,2,0.0,44.7096
6/30/2017,Same Day,Consumer,New York City,New York,East,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785
11/23/2014,First Class,Consumer,Los Angeles,California,West,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941
11/23/2014,First Class,Consumer,Los Angeles,California,West,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84
12/15/2014,First Class,Consumer,El Paso,Texas,Central,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808
8/9/2015,First Class,Consumer,New York City,New York,East,Tables,KI Conference Tables,382.806,9,0.4,-153.1224
